Position,MeanYear,Longitude,Latitude
Midfielder,1959,18.0686,59.3294
Midfielder,1959.5,-58.3817,-34.6033
Forward,1959.5,-58.3817,-34.6033
Midfielder,1959.5,15.15,47.0333
Forward,1959.5,16.3667,48.2
Defender,1959.5,4.4333,51.2
Forward,1959.5,-34.9,-8.05
Forward,1959.5,121.5,31.2
Midfielder,1959.5,17.1167,42.95
Forward,1959.5,9.6333,56.9833
Forward,1959.5,10.5397,57.4411
Forward,1959.5,11.85,52.6
Midfielder,1959.5,12.1383,51.0478
Forward,1959.5,31.2333,30.05
Forward,1959.5,-1.6261,54.8169
Forward,1959.5,2.5156,48.8172
Goalkeeper,1959.5,19.0514,47.4925
Forward,1959.5,88.7333,26.5167
Defender,1959.5,11.8667,45.4167
Midfielder,1959.5,12.5,41.9
Midfielder,1959.5,9.0833,45.8167
Midfielder,1959.5,12.4167,44.1
Forward,1959.5,132.4553,34.3853
Forward,1959.5,139.7667,35.6833
Forward,1959.5,139.7667,35.6833
Forward,1959.5,-99.1333,19.4333
Defender,1959.5,-9.1839,38.7111
Goalkeeper,1959.5,32.5833,-25.9667
Midfielder,1959.5,-4.4236,55.8467
Forward,1959.5,-4.055,55.7775
Goalkeeper,1959.5,126.9667,37.55
Defender,1959.5,,
Midfielder,1959.5,2.775,41.7903
Forward,1959.5,2.1833,41.3833
Defender,1959.5,7.6167,47.05
Goalkeeper,1959.5,7.6,47.5667
Forward,1960,3.0919,36.7444
Defender,1960,-58.3817,-34.6033
Midfielder,1960,16.35,48.2
Goalkeeper,1960,16.3667,48.2
Forward,1960,16.35,48.2
Defender,1960,4.35,50.85
Forward,1960,4.4667,51.0167
Midfielder,1960,4.35,50.85
Forward,1960,-43.1039,-22.8828
Defender,1960,-46.6333,-23.55
Forward,1960,-46.325,-23.9369
Forward,1960,-70.6667,-33.45
Midfielder,1960,,
,1960,10.2558,55.3969
Midfielder,1960,-1.7519,53.8
Midfielder,1960,-2.4769,53.745
Defender,1960,4.0858,44.2539
Midfielder,1960,5.37,43.2964
Forward,1960,18.9,50.3833
Goalkeeper,1960,2.5017,46.0275
Defender,1960,0.1,49.4833
Forward,1960,2.8167,36.4667
Forward,1960,1.8897,49.2683
Forward,1960,3.0919,36.7444
Midfielder,1960,10.0014,53.5653
Midfielder,1960,6.8833,51.4333
Forward,1960,12.1508,48.5397
Midfielder,1960,8.5167,51.65
Midfielder,1960,7.4667,51.5167
Forward,1960,9.25,48.9333
Forward,1960,90.7833,24.4333
Defender,1960,25.5514,45.35
Defender,1960,13.2333,46.0667
Goalkeeper,1960,13.0667,46.1833
Defender,1960,8.45,45.1333
Forward,1960,10.9333,44.65
Midfielder,1960,139.8167,36.5167
Defender,1960,6.0833,49.4833
Defender,1960,4.5,51.9167
Defender,1960,-55.1667,5.8667
Midfielder,1960,-1.7519,53.8
Forward,1960,7,4.75
Goalkeeper,1960,40.6667,-14.45
Defender,1960,26.1039,44.4325
Midfielder,1960,-3.9853,55.7839
Midfielder,1960,-4.0261,55.8164
Forward,1960,-3.7836,56.0011
Midfielder,1960,-2.97,56.4639
Defender,1960,-4.2589,55.8581
Forward,1960,-3.1889,55.9531
Forward,1960,-3.7769,55.675
Forward,1960,-3.9853,55.7839
Forward,1960,37.6167,55.75
Forward,1960,37.6167,55.75
Forward,1960,-5.6061,43.5231
Defender,1960,-4.5667,37.0167
Defender,1960,-56.1819,-34.8836
Defender,1960,-5.7833,43.2
Midfielder,1960,13.1,55.7667
Defender,1960,16.2,58.6
Defender,1960,16.2,58.6
Midfielder,1960,13.1,55.7667
Defender,1960,-56.1819,-34.8836
Midfielder,1960.5,-58.3817,-34.6033
Forward,1960.5,-61.5333,-32.6833
Midfielder,1960.5,16.35,48.2
Midfielder,1960.5,17.5667,48.2333
Forward,1960.5,13.8,50.1833
Forward,1960.5,18.3297,49.8964
Defender,1960.5,14.215,50.0903
Defender,1960.5,9.5333,55.7167
Defender,1960.5,-1.2342,54.5753
Forward,1960.5,-2.2186,53.4425
Midfielder,1960.5,-1.2,53.4667
Goalkeeper,1960.5,,
Forward,1960.5,4.3244,45.4347
Defender,1960.5,2.345,48.9653
Midfielder,1960.5,7.4667,51.5167
Defender,1960.5,18.9536,46.1833
Forward,1960.5,,
Midfielder,1960.5,-58.3817,-34.6033
Midfielder,1960.5,132.4553,34.3853
Defender,1960.5,5.9,49.5333
Defender,1960.5,5.1167,52.0833
Goalkeeper,1960.5,19.0978,50.2664
Midfielder,1960.5,28.0456,-26.2044
Forward,1960.5,113.55,22.1667
Defender,1960.5,,
Goalkeeper,1960.5,-4.2589,55.8581
Goalkeeper,1960.5,-3.1889,55.9531
Forward,1960.5,-4.2589,55.8581
Forward,1960.5,30.5233,50.45
Midfielder,1960.5,37.6167,55.75
Defender,1960.5,37.6167,55.75
Midfielder,1960.5,-3.7167,40.3833
Midfielder,1960.5,-6.05,37.2833
Defender,1960.5,2.0039,41.3072
Forward,1960.5,-57.635,-25.2819
Forward,1960.5,11.9667,57.7
Defender,1960.5,18.0667,59.35
Forward,1960.5,11.9667,57.7
Defender,1960.5,18.0667,59.35
Goalkeeper,1960.5,27.1,41.2131
Midfielder,1960.5,27.8453,37.8481
Goalkeeper,1960.5,-56.1667,-34.8833
Midfielder,1961,-58.3833,-34.6
Forward,1961,-58.3833,-34.6
Midfielder,1961,4.25,50.7833
Goalkeeper,1961,-46.325,-23.9369
Forward,1961,-35.735,-9.6658
Defender,1961,15.9667,45.9833
Forward,1961,18.9183,49.1117
Forward,1961,12.5667,55.7167
Defender,1961,11.9667,51.4833
Forward,1961,-58.3817,-34.6033
Defender,1961,-1.5783,55.3306
Forward,1961,-1.4669,53.3836
Midfielder,1961,-2.315,53.78
Midfielder,1961,-1.2725,53.5958
Forward,1961,-1.585,55.0819
Forward,1961,24.9375,60.1708
Defender,1961,2.8736,50.4311
Forward,1961,35.5131,33.8869
Midfielder,1961,3.5767,46.4058
Defender,1961,7.7528,48.6144
Forward,1961,7.9922,48.775
Forward,1961,5.2289,46.2056
Forward,1961,1.4125,49.2461
Midfielder,1961,-7.5833,33.5333
Defender,1961,19.9667,53.7
Defender,1961,13.3833,52.5167
Midfielder,1961,7.2508,51.6422
Forward,1961,19.0514,47.4925
Goalkeeper,1961,51.4167,35.6833
Defender,1961,,
Goalkeeper,1961,7.5167,45.0667
Midfielder,1961,9.1833,45.4667
Forward,1961,11.8667,45.4167
Defender,1961,139.7667,35.6833
Forward,1961,139.7667,35.6833
Forward,1961,-103.35,20.6667
Midfielder,1961,5.1167,52.0833
Forward,1961,4.8,52.4667
Midfielder,1961,-5.8089,54.7161
Defender,1961,19.9383,50.0614
Defender,1961,-9.15,38.7667
Midfielder,1961,33.6,-16.1667
Defender,1961,-42.0336,-20.2581
Defender,1961,15.7333,-12.7667
Defender,1961,-4.055,55.7775
Midfielder,1961,-4.2589,55.8581
Defender,1961,-4.2639,55.4531
Midfielder,1961,-3.1889,55.9531
Defender,1961,45.4833,41.9167
Forward,1961,37.6167,55.75
Forward,1961,37.6167,55.75
Defender,1961,37.6167,55.75
Forward,1961,37.6167,55.75
Forward,1961,69.2167,41.2667
Defender,1961,-3.805,43.4628
Goalkeeper,1961,-2.3106,43.1792
Defender,1961,2.1633,41.3736
Defender,1961,-1.65,42.8167
Defender,1961,-3.7167,40.3833
Defender,1961,-0.3661,39.7814
Defender,1961,-16.3,28.4833
Midfielder,1961,-2.2667,39.6167
Forward,1961,11.65,57.7333
Forward,1961,11.65,57.7333
Midfielder,1961,-57.8442,-34.4714
Defender,1961.5,-64.25,-27.7333
Defender,1961.5,-58.2667,-34.7167
Goalkeeper,1961.5,-58.3817,-34.6033
Forward,1961.5,-58.3817,-34.6033
Forward,1961.5,-60.2167,-33.3333
Defender,1961.5,-46.8217,-22.4361
Midfielder,1961.5,-46.6333,-23.55
Forward,1961.5,-70.6667,-33.45
,1961.5,-73,7.1333
Forward,1961.5,14.4167,50.0833
Midfielder,1961.5,17.6667,48.3167
Midfielder,1961.5,31.8167,31.4167
Forward,1961.5,-1.0833,50.8167
Defender,1961.5,5.915,49.1719
Midfielder,1961.5,7.8575,48.7667
Midfielder,1961.5,-3.3667,47.75
Goalkeeper,1961.5,6.7833,51.2333
Forward,1961.5,19.0514,47.4925
Forward,1961.5,51.4231,35.6961
Midfielder,1961.5,48.3558,33.4878
Defender,1961.5,8.6167,44.9167
Forward,1961.5,-58.3817,-34.6033
Forward,1961.5,-47.6492,-22.7253
Forward,1961.5,-60.2167,-33.3333
Forward,1961.5,132.4553,34.3853
Forward,1961.5,135.45,34.5167
Forward,1961.5,-58.3833,-34.6
Midfielder,1961.5,-99.1333,19.4333
Forward,1961.5,10.95,59.2053
Forward,1961.5,18.7,50.2667
Defender,1961.5,-28.7164,38.5794
Midfielder,1961.5,32.9167,-26
Forward,1961.5,21.9211,47.0722
Midfielder,1961.5,22.1333,46.5
Forward,1961.5,26.1039,44.4325
Goalkeeper,1961.5,-2.9611,55.9597
Midfielder,1961.5,-2.97,56.4639
Midfielder,1961.5,-4.2986,55.4733
Midfielder,1961.5,-4.6289,55.4581
Goalkeeper,1961.5,-2.5858,56.5614
Forward,1961.5,-3.05,55.9431
Forward,1961.5,-3.7836,56.0011
Forward,1961.5,,
Forward,1961.5,19.0514,47.4925
Defender,1961.5,-4.0458,43.3531
Midfielder,1961.5,17.1333,61.2167
Midfielder,1961.5,17.1333,61.2167
Midfielder,1961.5,-58.0756,-32.3214
Forward,1962,-58.4,-34.7
Forward,1962,16.3667,48.2
Midfielder,1962,4.35,50.8167
Midfielder,1962,-46.5333,-23.6572
Defender,1962,-43.1039,-22.8828
Forward,1962,15.9167,43.7333
Forward,1962,8.45,55.4833
Forward,1962,-1.6,54.9667
Forward,1962,-2.8011,54.0469
Forward,1962,-1.9111,53.8669
Forward,1962,-1.4669,53.3836
Midfielder,1962,-1.3139,54.765
Midfielder,1962,2.445,51.0533
Midfielder,1962,5.37,43.2964
Midfielder,1962,7.0131,51.4508
Goalkeeper,1962,7.4667,51.5167
Defender,1962,10.0014,53.5653
Forward,1962,10.0014,53.5653
Forward,1962,10.0014,53.5653
Midfielder,1962,24,38.5
Forward,1962,23.6853,37.9339
Defender,1962,9.2333,45.5333
Defender,1962,9.15,45.65
Goalkeeper,1962,7.7,45.0667
Forward,1962,-58.3667,-34.6667
Defender,1962,9.1833,45.55
Midfielder,1962,10.3333,44.8
Forward,1962,12.3,45.9833
Goalkeeper,1962,138.6167,35.6167
Midfielder,1962,133.3667,34.4833
Forward,1962,127.385,36.3511
Defender,1962,5.8333,49.5167
Defender,1962,4.5,51.9167
Midfielder,1962,10.4328,59.4208
Goalkeeper,1962,5.7189,58.9633
Forward,1962,18.9,50.3833
Defender,1962,-9.0667,38.6667
Forward,1962,-9.15,38.7667
Goalkeeper,1962,-3.0667,55.8683
Midfielder,1962,-4.2589,55.8581
Forward,1962,-3.1889,55.9531
Forward,1962,39.7203,43.5853
Forward,1962,39.7,47.2333
Defender,1962,37.6167,55.75
Forward,1962,-1.5172,43.1469
Defender,1962,2.1633,41.3736
Goalkeeper,1962,2.1833,41.3833
Midfielder,1962,-1.65,42.4833
Forward,1962,-3.8333,43.4
Forward,1962,11.9667,57.7
Forward,1962,11.9667,57.7
Forward,1962,7.5333,47.2167
Defender,1962.5,-58.5333,-34.6333
Defender,1962.5,-60.6667,-32.95
Forward,1962.5,15.4333,47.0667
Forward,1962.5,16.35,48.2
Forward,1962.5,16.3667,48.2
Forward,1962.5,3.6,50.75
Defender,1962.5,-43.1039,-22.8828
Forward,1962.5,-46.6333,-23.55
Forward,1962.5,-47.6492,-22.7253
Forward,1962.5,-74.0667,4.5833
Forward,1962.5,14.4167,50.0833
Midfielder,1962.5,17.2917,48.2083
Defender,1962.5,10.3886,55.3958
Defender,1962.5,-2.1122,53.4553
Forward,1962.5,-2.865,53.3739
Forward,1962.5,-2.7461,53.4542
Forward,1962.5,-0.95,54.5333
Goalkeeper,1962.5,2.3814,43.5761
Midfielder,1962.5,6.5492,51.2631
Defender,1962.5,-87.2167,14.1
Forward,1962.5,51.4231,35.6961
Midfielder,1962.5,34.8861,32.0886
Forward,1962.5,-48.5578,-22.2964
Forward,1962.5,13.1667,45.95
Forward,1962.5,5.8333,50.9667
Forward,1962.5,4.9,52.3667
Forward,1962.5,4.9,52.3667
Midfielder,1962.5,4.5,51.9167
Defender,1962.5,18.6667,50.2833
Midfielder,1962.5,13.5333,-12.3667
Defender,1962.5,27.5903,47.1569
Defender,1962.5,26.3708,46.9275
Forward,1962.5,37.6167,55.75
Defender,1962.5,-2.9731,43.3047
Defender,1962.5,-4.6833,40.65
Forward,1962.5,-8.5444,42.8778
Forward,1962.5,14.8092,56.8769
Forward,1962.5,14.8092,56.8769
Midfielder,1962.5,7.9333,47.2833
Midfielder,1962.5,-46.1931,-23.5228
Defender,1962.5,-57.2333,-34.2889
Midfielder,1962.5,-56.4667,-30.4667
,1962.5,-56.1819,-34.8836
Midfielder,1963,,
Midfielder,1963,5.4,36.1833
Forward,1963,-60.6667,-32.95
Forward,1963,-61.0833,-33.1667
Goalkeeper,1963,14.1,50.15
Midfielder,1963,,
Forward,1963,9.525,55.2428
Defender,1963,-0.0781,51.5261
Defender,1963,0.0553,51.5322
Defender,1963,1.2253,52.5872
Midfielder,1963,-1.4669,53.3836
Midfielder,1963,-2.9833,53.4
Forward,1963,-0.4539,51.2611
Forward,1963,0.0561,51.5503
,1963,24.0333,61.2667
Forward,1963,1.4861,46.2375
Defender,1963,1.3839,49.3717
Forward,1963,5.8933,49.2844
Forward,1963,-58.3817,-34.6033
Defender,1963,6.9667,50.95
Defender,1963,8.7361,50.1781
Midfielder,1963,8.6833,50.1167
Midfielder,1963,18.765,46.7181
Forward,1963,19.0514,47.4925
Defender,1963,47.065,34.3142
Goalkeeper,1963,11.3,44.6833
Midfielder,1963,12.5,41.9
Midfielder,1963,139.7667,35.6833
Defender,1963,-103.35,20.6667
Defender,1963,-103.35,20.6667
Midfielder,1963,18.95,50.3
Midfielder,1963,18.9,50.3833
Forward,1963,18.9,50.3833
Defender,1963,-9.15,38.7667
Midfielder,1963,-9.0667,38.6667
Defender,1963,26.1039,44.4325
Forward,1963,26.0167,45.05
Defender,1963,-3.7047,55.8978
Forward,1963,-3.1333,55.8667
Forward,1963,50.5667,54.5667
Midfielder,1963,-3.7167,40.3833
Goalkeeper,1963,-0.3833,39.4667
Midfielder,1963,-2.9158,43.2944
Defender,1963,-6.7,42.0667
Forward,1963,0.6428,41.0933
Forward,1963,-3.7167,40.3833
Midfielder,1963,-2.2667,41.2167
Forward,1963,-58.0756,-32.3214
Midfielder,1963.5,0.15,34.8333
Forward,1963.5,0.15,35.3833
Defender,1963.5,3.2167,36.7667
Midfielder,1963.5,-61.5333,-32.6833
Midfielder,1963.5,16.4786,48.1411
Forward,1963.5,5.4167,51.2167
Defender,1963.5,8.45,55.4833
Forward,1963.5,9.5333,55.7167
Forward,1963.5,12.5683,55.6761
Midfielder,1963.5,12.5444,50.8233
Defender,1963.5,-1.9683,52.4928
Midfielder,1963.5,-2.6989,53.7589
Forward,1963.5,-1.2342,54.5753
Defender,1963.5,7.2664,43.7033
Forward,1963.5,0.15,35.3833
Midfielder,1963.5,,
Forward,1963.5,7.5167,51.6167
Forward,1963.5,23.6333,37.95
Defender,1963.5,16.5825,47.1394
Midfielder,1963.5,12.5,41.9
Defender,1963.5,140.2833,36.2333
Forward,1963.5,132.4553,34.3853
Forward,1963.5,4.7833,51.5833
Defender,1963.5,4.3167,52.0833
Forward,1963.5,-5.93,54.5969
Forward,1963.5,-7.3075,54.9958
Defender,1963.5,-6.3322,54.4647
Defender,1963.5,-57.635,-25.2819
Defender,1963.5,-56.38,-26.2
Forward,1963.5,-77.0283,-12.0433
Forward,1963.5,26.1039,44.4325
Defender,1963.5,-4.2589,55.8581
Defender,1963.5,-4.5028,55.8347
Forward,1963.5,-3.1889,55.9531
Midfielder,1963.5,-3.3681,56.0958
Midfielder,1963.5,37.6167,55.75
Defender,1963.5,37.6167,55.75
Forward,1963.5,-0.4628,39.4639
Forward,1963.5,7.45,46.95
Midfielder,1963.5,-56.1819,-34.8836
Defender,1963.5,-56.1819,-34.8836
Defender,1964,3.0333,36.8
Midfielder,1964,3.2167,36.7667
Defender,1964,-58.3667,-34.6667
Midfielder,1964,-58.5833,-34.4167
Forward,1964,,
Goalkeeper,1964,-58.3817,-34.6033
Forward,1964,4.95,51.3167
Forward,1964,-45.2553,-21.6947
Forward,1964,17.2917,48.2083
Goalkeeper,1964,,
Forward,1964,,
Forward,1964,13.3833,52.5167
Forward,1964,31.2167,30.0333
Defender,1964,-1.4803,54.9797
Midfielder,1964,0.1603,52.6642
Midfielder,1964,0.1422,51.5397
Goalkeeper,1964,-3.0083,53.6453
Defender,1964,-1.2197,53.2047
Forward,1964,-2.5808,53.5897
Forward,1964,-2.4769,53.745
Forward,1964,-1.5681,55.1811
Forward,1964,7.2664,43.7033
Midfielder,1964,-55.9,-27.3667
Defender,1964,7.92,51.55
Midfielder,1964,7.2158,51.4819
Forward,1964,11.5667,48.1333
Defender,1964,-2.3333,7.3333
Midfielder,1964,18.3878,47.3897
Forward,1964,13.6647,43.4322
Defender,1964,9.2167,45.55
Forward,1964,132.4553,34.3853
Defender,1964,139.7667,35.6833
Defender,1964,4.95,52.5
Forward,1964,4.8833,52.3667
Midfielder,1964,5.6833,50.85
Defender,1964,4.5,51.9167
Forward,1964,4.8833,52.3667
Midfielder,1964,4.9,52.3667
Defender,1964,67.01,24.86
Forward,1964,19,50.25
Forward,1964,18.95,50.3
Forward,1964,26.1039,44.4325
Defender,1964,-4.0261,55.8164
Midfielder,1964,-4.3528,55.8494
Goalkeeper,1964,-2.11,57.1525
Goalkeeper,1964,-3.8667,56.05
Defender,1964,,
Forward,1964,30.3,59.95
Forward,1964,37.6167,55.75
Goalkeeper,1964,80.2667,50.4333
Forward,1964,37.6167,55.75
Defender,1964,-3.0194,43.3194
Midfielder,1964,-5.9869,37.3772
Forward,1964,-3.215,43.3844
Forward,1964,-8.2383,43.4467
Defender,1964,,
Midfielder,1964,28.955,41.0136
Goalkeeper,1964,,
Defender,1964.5,-58.3817,-34.6033
Forward,1964.5,16.3667,48.2
Forward,1964.5,,
Forward,1964.5,-70.6667,-33.4333
Defender,1964.5,,
Defender,1964.5,18.9183,49.1117
Midfielder,1964.5,12.5683,55.6761
Forward,1964.5,19.0333,54.0333
Forward,1964.5,13.3833,52.5167
Midfielder,1964.5,17.0186,53.3478
Defender,1964.5,-2.9833,53.4
Forward,1964.5,-3.0503,53.8142
Midfielder,1964.5,-1.3081,51.0633
Defender,1964.5,4.1022,48.3214
Defender,1964.5,5.915,49.1719
Defender,1964.5,13.3833,52.5167
Defender,1964.5,6.4833,50.8
Midfielder,1964.5,7.0131,51.4508
Midfielder,1964.5,51.4231,35.6961
Defender,1964.5,139.7667,35.6833
Defender,1964.5,140.65,36.6
Forward,1964.5,4.8,52.4667
Defender,1964.5,-9.1392,38.7136
Forward,1964.5,-9.15,38.7667
Defender,1964.5,26.3708,46.9275
Forward,1964.5,26.1039,44.4325
Forward,1964.5,-4.0267,55.8625
Midfielder,1964.5,-5.845,43.36
Defender,1964.5,-7.55,43.0167
Forward,1964.5,-0.8833,41.65
Midfielder,1964.5,-8.41,43.365
Defender,1964.5,7.6,47.5667
Forward,1964.5,30.4,40.7833
Forward,1964.5,,
Defender,1965,-65.2167,-26.8331
Goalkeeper,1965,-60.6667,-32.95
Midfielder,1965,-4.5028,55.8347
Forward,1965,-4.2589,55.8581
Goalkeeper,1965,151.3553,-32.8342
Midfielder,1965,-1.4792,53.5536
Defender,1965,13.4,52.5167
Forward,1965,-46.875,-17.2219
Forward,1965,-70.6667,-33.4333
Midfielder,1965,-71.6167,-33.05
Defender,1965,21.2761,49.2933
Forward,1965,19.0514,47.4925
Forward,1965,21.25,48.7167
Defender,1965,12.5683,55.6761
Goalkeeper,1965,16.6167,50.7
Defender,1965,11.9667,51.4833
Forward,1965,-2.9833,53.4
Forward,1965,1.2411,52.7008
Midfielder,1965,-2.0075,48.6481
Forward,1965,2.2167,48.8333
Forward,1965,,
Forward,1965,11.3739,48.0678
Forward,1965,7.4833,51.3667
Forward,1965,19.0514,47.4925
Goalkeeper,1965,17.6344,47.6842
Forward,1965,19.0514,47.4925
Forward,1965,19.0514,47.4925
Defender,1965,9.1833,45.4667
Defender,1965,13.8,45.6333
Midfielder,1965,11.6333,44.4833
Forward,1965,132.4553,34.3853
Forward,1965,138.3833,34.9833
Midfielder,1965,5.9833,49.5
Midfielder,1965,-103.5333,20.2333
Defender,1965,20.8,52.1667
Forward,1965,18.8644,50.2744
Defender,1965,-8.8833,38.5333
Midfielder,1965,-9.15,38.7667
Defender,1965,32.5833,-25.9667
Forward,1965,26.0833,44.8167
Forward,1965,-3.9472,55.845
Forward,1965,-2.9542,55.9447
Midfielder,1965,-2.11,57.1525
Forward,1965,-4.2589,55.8581
Defender,1965,37.6167,55.75
Forward,1965,30.7333,46.4667
Forward,1965,50.1408,53.2028
Midfielder,1965,30.5233,50.45
Midfielder,1965,,
Defender,1965,37.6167,55.75
Defender,1965,37.6167,55.75
Forward,1965,40.2167,43.3333
Forward,1965,39.7,47.2333
Forward,1965,19.0514,47.4925
Midfielder,1965,-0.9167,42.7833
Defender,1965,16.3333,62.4833
,1965,14.95,62.1833
,1965,14.95,62.1833
Defender,1965,16.3333,62.4833
Defender,1965,8.55,47.3667
Midfielder,1965,7.45,46.95
Defender,1965,-90.1978,38.6272
Forward,1965,-77.0283,-12.0433
Midfielder,1965.5,-60.6667,-32.95
Goalkeeper,1965.5,15.4333,47.0667
Defender,1965.5,-70.6667,-33.45
Forward,1965.5,18.2667,48.6083
Goalkeeper,1965.5,12.5683,55.6761
Forward,1965.5,8.7167,56.7833
Forward,1965.5,12.5667,55.7167
Midfielder,1965.5,12.5,50.7167
Forward,1965.5,,
Defender,1965.5,-0.1908,51.5003
Midfielder,1965.5,-1.5492,53.7997
Forward,1965.5,-2.5942,53.4758
Midfielder,1965.5,3.4656,43.3836
Forward,1965.5,7.75,48.5833
Forward,1965.5,7.1,51.5167
Midfielder,1965.5,11.5667,48.1333
Defender,1965.5,17.0383,51.1078
Forward,1965.5,13.3833,52.5167
Midfielder,1965.5,-0.2,5.55
Midfielder,1965.5,19.0514,47.4925
Goalkeeper,1965.5,20.8,47.4333
Defender,1965.5,20.7917,48.1042
Defender,1965.5,51.4167,35.6833
Defender,1965.5,10.0333,45.1333
Goalkeeper,1965.5,-99.1333,19.4333
Midfielder,1965.5,5.33,60.3894
Forward,1965.5,20.6972,49.6239
Midfielder,1965.5,17.9667,50.4667
Forward,1965.5,-9.15,38.7667
Forward,1965.5,26.9167,46.5833
Forward,1965.5,26.1039,44.4325
Goalkeeper,1965.5,-4.8097,55.6433
Forward,1965.5,38.4667,52.6167
Forward,1965.5,50.1408,53.2028
Midfielder,1965.5,,
Forward,1965.5,38.7833,55.0833
Midfielder,1965.5,-1.75,42.2831
Midfielder,1965.5,13.0358,55.6058
Midfielder,1965.5,13.0358,55.6058
Forward,1965.5,,
Forward,1966,5.4,36.1833
Forward,1966,-58.3817,-34.6033
Defender,1966,-4.3797,55.6003
Defender,1966,,
Forward,1966,-49.0606,-22.3147
Defender,1966,-34.9,-8.05
Midfielder,1966,-70.6667,-33.45
Forward,1966,-70.6667,-33.45
Midfielder,1966,,
Midfielder,1966,-1.1228,53.3097
Defender,1966,-2.9833,53.4
Midfielder,1966,21.5,61.1333
Goalkeeper,1966,6.6397,43.2733
Defender,1966,5.37,43.2964
Defender,1966,-3.5486,47.8736
Defender,1966,2.4844,50.4875
Forward,1966,5.2289,46.2056
Forward,1966,-61.5833,-32.4833
Forward,1966,5.4,36.1833
Forward,1966,8.4072,50.5397
Forward,1966,,
Defender,1966,19.0514,47.4925
Midfielder,1966,19.0514,47.4925
Midfielder,1966,18.6753,47.3636
Defender,1966,19.0514,47.4925
Midfielder,1966,51.4167,35.6833
,1966,35.0097,31.0086
Defender,1966,10.3167,43.55
Goalkeeper,1966,11.3,45.65
Midfielder,1966,10.2167,45.5417
Forward,1966,9.15,45.25
Midfielder,1966,9.3333,45.3167
Defender,1966,139.6917,35.6894
Defender,1966,132.4553,34.3853
Goalkeeper,1966,135.52,34.6864
Defender,1966,132.4553,34.3853
Forward,1966,138.3833,34.9833
Midfielder,1966,132.4553,34.3853
Forward,1966,5.8833,49.5167
Forward,1966,4.9,52.3667
Midfielder,1966,-6.3322,54.4647
Defender,1966,9.7261,63.2889
Midfielder,1966,-77.0167,-12.0333
Defender,1966,-77.0167,-12.0333
Forward,1966,-77.0283,-12.0433
Defender,1966,18.45,50
Defender,1966,-8.9833,38.95
Defender,1966,-9.15,38.7667
Forward,1966,-9.15,38.7667
Defender,1966,21.07,46.17
Goalkeeper,1966,26.1,44.4167
Midfielder,1966,23.5833,47.6667
Forward,1966,-3.7836,56.0011
Midfielder,1966,-3.4322,56.0339
Midfielder,1966,-3.6292,56.0553
Defender,1966,-4.5028,55.8347
Forward,1966,-4.2589,55.8581
Goalkeeper,1966,-4.7167,55.2667
Forward,1966,-2.11,57.1525
Midfielder,1966,37.6167,55.75
Goalkeeper,1966,-3.7,40.4333
Defender,1966,-3.7,40.4333
Midfielder,1966,-6.9669,38.8789
Defender,1966,7.45,46.95
Goalkeeper,1966,9,47.2333
Midfielder,1966,-56.1819,-34.8836
Forward,1966,-56.1667,-34.8833
Forward,1966.5,-58.3333,-34.6833
Midfielder,1966.5,-58.3817,-34.6033
Midfielder,1966.5,-60.7,-31.6333
Forward,1966.5,9.0492,52.2608
Forward,1966.5,16.85,48.1167
Midfielder,1966.5,-51.1439,-29.8389
Midfielder,1966.5,9.8333,55.8667
Defender,1966.5,11.6167,52.1333
Defender,1966.5,4.3903,45.4347
Goalkeeper,1966.5,-2.2086,47.2806
Midfielder,1966.5,-0.8783,47.06
Forward,1966.5,4.8333,45.7667
